1.3628102540969849,33.80952380952381,1.3848981857299805,25.984251968503937
1.2994553872517176,63.17460317460318,1.3911506533622742,25.984251968503937
1.2547774144581385,72.38095238095238,1.3859649896621704,25.984251968503937
1.1995389120919364,81.74603174603175,1.3895464539527893,25.19685039370079
1.1488143035343714,87.61904761904762,1.3558934330940247,31.496062992125985
1.1036447286605835,90.47619047619048,1.3115776777267456,41.732283464566926
1.0580914531435286,91.58730158730158,1.1759369373321533,63.77952755905512
1.0176613330841064,93.96825396825396,1.095667541027069,81.88976377952756
0.9911820633070809,92.85714285714286,1.02505761384964,81.88976377952756
0.9602416838918414,94.92063492063492,0.9904778897762299,82.67716535433071
0.9545967749186924,95.39682539682539,0.9337763786315918,83.46456692913385
0.9323674270084926,95.23809523809524,0.904639333486557,84.25196850393701
0.9132925953183856,95.71428571428571,0.8968638181686401,83.46456692913385
0.8997690081596375,95.39682539682539,0.8849863708019257,84.25196850393701
0.8984266689845494,94.92063492063492,0.8625658452510834,82.67716535433071
0.8846344181469509,95.71428571428571,0.8544681072235107,83.46456692913385
0.8773361103875297,95.39682539682539,0.8547889888286591,84.25196850393701
0.8777406556265694,95.87301587301587,0.8512676358222961,85.03937007874016
0.8684202347482953,95.55555555555556,0.8453509509563446,85.03937007874016
0.8616665090833392,94.92063492063492,0.8470021784305573,86.61417322834646
0.859094500541687,95.55555555555556,0.8541383743286133,85.8267716535433
0.8541439856801715,95.87301587301587,0.8370526432991028,86.61417322834646
0.8522425549370902,96.03174603174604,0.8398750722408295,87.4015748031496
0.8559332745415824,95.87301587301587,0.8378331661224365,88.97637795275591
0.8440615279333932,95.55555555555556,0.8328433036804199,89.76377952755905
0.845448979309627,95.71428571428571,0.834125816822052,89.76377952755905
0.8438795038631984,95.71428571428571,0.847353458404541,88.97637795275591
0.836681434086391,96.5079365079365,0.8398506939411163,90.55118110236221
0.8426141398293632,95.87301587301587,0.8375016450881958,90.55118110236221
0.8471783825329372,96.03174603174604,0.8263448774814606,90.55118110236221
0.8396296160561698,95.71428571428571,0.8369663655757904,90.55118110236221
0.834475713116782,96.66666666666667,0.8314355909824371,89.76377952755905
0.8354517987796238,96.19047619047619,0.8291145861148834,89.76377952755905
0.8311063391821725,95.87301587301587,0.83953857421875,92.1259842519685
0.8301450950758797,95.23809523809524,0.8413884043693542,92.91338582677166
0.8311179535729545,96.19047619047619,0.8368911743164062,92.91338582677166
0.8348611848694938,96.03174603174604,0.8274958431720734,92.91338582677166
